datetime,LotID,Price_Model1,Price_Model2
2016-10-06 09:30:00,BHMBCCMKT01,10.329289428076256,11.27368595275814
2016-10-06 10:03:00,BHMBCCMKT01,10.467937608318891,11.802243532364356
2016-10-06 10:30:00,BHMBCCMKT01,10.554592720970538,11.547895463957225
2016-10-06 10:57:00,BHMBCCMKT01,10.613518197573656,11.57373560636512
2016-10-06 11:30:00,BHMBCCMKT01,10.66204506065858,
2016-10-06 12:04:00,BHMBCCMKT01,10.689774696707106,13.185856490942438
2016-10-06 12:30:00,BHMBCCMKT01,10.714038128249566,13.196496549580985
2016-10-06 12:57:00,BHMBCCMKT01,10.68630849220104,12.541170271338384
2016-10-06 13:30:00,BHMBCCMKT01,10.720970537261698,12.989045806296888
2016-10-06 13:57:00,BHMBCCMKT01,10.693240901213171,12.544210288092255
2016-10-06 14:30:00,BHMBCCMKT01,10.606585788561524,
2016-10-06 15:04:00,BHMBCCMKT01,10.547660311958406,11.369446480505047
2016-10-06 15:31:00,BHMBCCMKT01,10.530329289428076,11.151355678582407
2016-10-06 16:04:00,BHMBCCMKT01,10.467937608318891,10.656238283268761
2016-10-06 16:30:00,BHMBCCMKT01,10.447140381282496,11.325366237573933
2016-10-07 08:03:00,BHMBCCMKT01,10.20103986135182,11.217445642811544
2016-10-07 08:30:00,BHMBCCMKT01,10.211438474870018,10.92965739011184
2016-10-07 09:04:00,BHMBCCMKT01,10.25996533795494,10.775528540690624
2016-10-07 09:30:00,BHMBCCMKT01,10.357019064124783,11.28584601977362
2016-10-07 09:57:00,BHMBCCMKT01,10.44367417677643,11.11335546915903
2016-10-07 10:30:00,BHMBCCMKT01,10.596187175043328,12.560119709104175
2016-10-07 10:57:00,BHMBCCMKT01,10.651646447140381,11.590455698511406
2016-10-07 11:30:00,BHMBCCMKT01,10.689774696707106,11.864442275148539
2016-10-07 12:03:00,BHMBCCMKT01,10.72790294627383,13.202576583088725
2016-10-07 12:30:00,BHMBCCMKT01,10.714038128249566,12.986005789543018
2016-10-07 13:04:00,BHMBCCMKT01,10.693240901213171,13.187376499319374
2016-10-07 13:30:00,BHMBCCMKT01,10.696707105719238,13.18889650769631
2016-10-07 14:03:00,BHMBCCMKT01,10.668977469670711,11.387564980358114
2016-10-07 14:30:00,BHMBCCMKT01,10.627383015597921,12.047572884401674
2016-10-07 15:04:00,BHMBCCMKT01,10.596187175043328,11.74154453117875
2016-10-07 15:30:00,BHMBCCMKT01,10.551126516464471,
2016-10-07 15:57:00,BHMBCCMKT01,10.547660311958406,
2016-10-07 16:30:00,BHMBCCMKT01,10.457538994800693,11.329926262704737
2016-10-08 07:57:00,BHMBCCMKT01,10.20103986135182,10.749688398282728
2016-10-08 08:30:00,BHMBCCMKT01,10.211438474870018,10.92965739011184
2016-10-08 08:57:00,BHMBCCMKT01,10.25996533795494,11.126346474087235
2016-10-08 09:30:00,BHMBCCMKT01,10.36048526863085,11.287366028150556
2016-10-08 10:04:00,BHMBCCMKT01,10.547660311958406,11.837203725033863
2016-10-08 10:30:00,BHMBCCMKT01,10.66204506065858,11.945833657038822
2016-10-08 10:57:00,BHMBCCMKT01,10.772963604852686,12.462231169629558
2016-10-08 11:30:00,BHMBCCMKT01,10.880415944540728,12.158533495917933
2016-10-08 12:04:00,BHMBCCMKT01,11.060658578856152,13.34849738727449
2016-10-08 12:30:00,BHMBCCMKT01,11.109185441941074,13.837534749080396
2016-10-08 13:04:00,BHMBCCMKT01,11.206239168110919,13.412337739105764
2016-10-08 13:30:00,BHMBCCMKT01,11.23743500866551,13.426017814498179
2016-10-08 14:03:00,BHMBCCMKT01,11.369150779896014,12.16236391702781
2016-10-08 14:30:00,BHMBCCMKT01,11.386481802426344,12.380454718950451
2016-10-08 14:57:00,BHMBCCMKT01,11.369150779896014,12.372854677065776
2016-10-08 15:30:00,BHMBCCMKT01,11.407279029462739,11.921817524683247
2016-10-08 16:04:00,BHMBCCMKT01,11.320623916811092,11.708408348561566
2016-10-08 16:30:00,BHMBCCMKT01,11.265164644714037,12.034906147927217
2016-10-09 08:04:00,BHMBCCMKT01,10.145580589254767,11.777822064441601
2016-10-09 08:30:00,BHMBCCMKT01,10.145580589254767,11.567331304403634
2016-10-09 09:04:00,BHMBCCMKT01,10.149046793760832,11.779342072818535
2016-10-09 09:30:00,BHMBCCMKT01,10.149046793760832,
2016-10-09 09:57:00,BHMBCCMKT01,10.173310225303293,11.965391098155386
2016-10-09 10:30:00,BHMBCCMKT01,10.221837088388215,
2016-10-09 11:04:00,BHMBCCMKT01,10.346620450606586,13.795481183985192
2016-10-09 11:30:00,BHMBCCMKT01,10.436741767764298,13.484183468388892
2016-10-09 11:57:00,BHMBCCMKT01,10.512998266897746,13.517623652681463
2016-10-09 12:30:00,BHMBCCMKT01,10.589254766031196,15.01280522612658
2016-10-09 13:04:00,BHMBCCMKT01,10.655112651646448,14.223110207362922
2016-10-09 13:30:00,BHMBCCMKT01,10.710571923743501,14.504696825884729
2016-10-09 14:03:00,BHMBCCMKT01,10.720970537261698,
2016-10-09 14:30:00,BHMBCCMKT01,10.724436741767764,13.142586919145689
2016-10-09 15:04:00,BHMBCCMKT01,10.66204506065858,12.472060557133737
2016-10-09 15:30:00,BHMBCCMKT01,10.623916811091854,12.455340464987453
2016-10-09 16:03:00,BHMBCCMKT01,10.537261698440208,12.768158188960687
2016-10-09 16:30:00,BHMBCCMKT01,10.46100519930676,11.916142826742691
2016-10-10 08:04:00,BHMBCCMKT01,10.187175043327557,10.533117604737022
2016-10-10 08:30:00,BHMBCCMKT01,10.194107452339688,11.097466314925468
2016-10-10 09:04:00,BHMBCCMKT01,10.225303292894282,10.760328456921274
2016-10-10 09:30:00,BHMBCCMKT01,10.253032928942808,11.029755008427601
2016-10-10 10:03:00,BHMBCCMKT01,10.31889081455806,
2016-10-10 10:30:00,BHMBCCMKT01,10.391681109185441,
2016-10-10 10:57:00,BHMBCCMKT01,10.499133448873483,11.523575329926263
2016-10-10 11:30:00,BHMBCCMKT01,10.516464471403813,11.998932616339752
2016-10-10 11:57:00,BHMBCCMKT01,10.551126516464471,12.014132700109103
2016-10-10 12:30:00,BHMBCCMKT01,10.592720970537261,12.675539011859446
2016-10-10 13:04:00,BHMBCCMKT01,10.610051993067591,12.858548020442424
2016-10-10 13:30:00,BHMBCCMKT01,10.596187175043328,12.677059020236378
2016-10-10 14:03:00,BHMBCCMKT01,10.558058925476603,12.19258168356128
2016-10-10 14:30:00,BHMBCCMKT01,10.533795493934143,11.538775413695614
2016-10-10 14:57:00,BHMBCCMKT01,10.474870017331023,11.980692515816532
2016-10-10 15:30:00,BHMBCCMKT01,10.447140381282496,10.647118233007152
2016-10-10 15:57:00,BHMBCCMKT01,10.450606585788561,11.502295212649171
2016-10-10 16:30:00,BHMBCCMKT01,10.395147313691508,11.653384045316518
2016-10-11 08:04:00,BHMBCCMKT01,10.194107452339688,10.243809343660384
2016-10-11 08:30:00,BHMBCCMKT01,10.221837088388215,10.75880844854434
2016-10-11 08:57:00,BHMBCCMKT01,10.256499133448873,11.1248264657103
2016-10-11 09:30:00,BHMBCCMKT01,10.322357019064125,11.060155175966305
2016-10-11 09:57:00,BHMBCCMKT01,10.447140381282496,10.822527199705457
2016-10-11 10:30:00,BHMBCCMKT01,10.578856152512998,11.55853552259577
2016-10-11 10:57:00,BHMBCCMKT01,10.693240901213171,11.608695799034628
2016-10-11 11:30:00,BHMBCCMKT01,10.759098786828423,12.573090447254021
2016-10-11 12:03:00,BHMBCCMKT01,10.779896013864818,13.22537670874275
2016-10-11 12:30:00,BHMBCCMKT01,10.766031195840554,
2016-10-11 13:04:00,BHMBCCMKT01,10.752166377816291,
2016-10-11 13:31:00,BHMBCCMKT01,10.752166377816291,
2016-10-11 14:04:00,BHMBCCMKT01,10.720970537261698,11.878122350540954
2016-10-11 14:30:00,BHMBCCMKT01,10.66204506065858,11.59501572364221
2016-10-11 15:03:00,BHMBCCMKT01,10.578856152512998,11.172635795859499
2016-10-11 15:33:00,BHMBCCMKT01,10.551126516464471,11.370966488881983
2016-10-11 16:01:00,BHMBCCMKT01,10.51993067590988,10.679038408922787
2016-10-11 16:26:00,BHMBCCMKT01,10.440207972270365,11.322326220820063
2016-10-12 08:04:00,BHMBCCMKT01,10.176776429809358,10.528557579606217
2016-10-12 08:31:00,BHMBCCMKT01,10.197573656845753,11.215925634434607
2016-10-12 09:03:00,BHMBCCMKT01,10.221837088388215,10.548317688506373
2016-10-12 09:26:00,BHMBCCMKT01,10.253032928942808,10.772488523936754
2016-10-12 10:01:00,BHMBCCMKT01,10.34315424610052,11.455174952964185
2016-10-12 10:31:00,BHMBCCMKT01,10.388214904679376,11.264444301826375
2016-10-12 11:04:00,BHMBCCMKT01,10.440207972270365,11.755001672009215
2016-10-12 11:31:00,BHMBCCMKT01,10.44367417677643,11.967012440424117
2016-10-12 12:04:00,BHMBCCMKT01,10.495667244367418,12.632978777305262
2016-10-12 12:31:00,BHMBCCMKT01,10.547660311958406,12.480369936260981
2016-10-12 13:04:00,BHMBCCMKT01,10.54419410745234,12.443768134544387
2016-10-12 13:34:00,BHMBCCMKT01,10.568457538994801,12.664898953220899
2016-10-12 14:03:00,BHMBCCMKT01,10.578856152512998,11.991210973784924
2016-10-12 14:34:00,BHMBCCMKT01,10.551126516464471,11.803641940071136
2016-10-12 15:01:00,BHMBCCMKT01,10.48526863084922,11.342086329720217
2016-10-12 15:30:00,BHMBCCMKT01,10.44367417677643,11.674664162593606
2016-10-12 15:57:00,BHMBCCMKT01,10.419410745233968,11.313206170558452
2016-10-12 16:31:00,BHMBCCMKT01,10.38474870017331,
2016-10-13 07:57:00,BHMBCCMKT01,10.20103986135182,11.217445642811544
2016-10-13 08:31:00,BHMBCCMKT01,10.225303292894282,10.760328456921274
2016-10-13 09:04:00,BHMBCCMKT01,10.263431542461005,11.244805793596374
2016-10-13 09:31:00,BHMBCCMKT01,10.336221837088388,
2016-10-13 09:57:00,BHMBCCMKT01,10.440207972270365,11.111835460782096
2016-10-13 10:31:00,BHMBCCMKT01,10.575389948006933,12.024772758747648
2016-10-13 11:04:00,BHMBCCMKT01,10.693240901213171,12.427270976960049
2016-10-13 11:31:00,BHMBCCMKT01,10.76256499133449,12.106853211102141
2016-10-13 11:57:00,BHMBCCMKT01,10.797227036395148,12.122053294871492
2016-10-13 12:31:00,BHMBCCMKT01,10.800693240901213,
2016-10-13 13:04:00,BHMBCCMKT01,10.741767764298093,12.740899372067652
2016-10-13 13:31:00,BHMBCCMKT01,10.70363951473137,
2016-10-13 13:57:00,BHMBCCMKT01,10.710571923743501,12.551810329976929
2016-10-13 14:31:00,BHMBCCMKT01,10.627383015597921,12.398390817798287
2016-10-13 15:04:00,BHMBCCMKT01,10.56152512998267,11.375526514012789
2016-10-13 15:31:00,BHMBCCMKT01,10.499133448873483,
2016-10-13 16:04:00,BHMBCCMKT01,10.457538994800693,11.329926262704737
2016-10-13 16:31:00,BHMBCCMKT01,10.450606585788561,11.326886245950867
2016-10-14 08:01:00,BHMBCCMKT01,10.18370883882149,10.742088356398053
2016-10-14 08:27:00,BHMBCCMKT01,10.197573656845753,10.748168389905793
2016-10-14 09:01:00,BHMBCCMKT01,10.232235701906413,10.938777440373448
2016-10-14 09:27:00,BHMBCCMKT01,10.346620450606586,11.281285994642815
2016-10-14 10:01:00,BHMBCCMKT01,10.464471403812825,11.332966279458606
2016-10-14 10:27:00,BHMBCCMKT01,10.54419410745234,11.835683716656929
2016-10-14 11:01:00,BHMBCCMKT01,10.710571923743501,12.551810329976929
2016-10-14 11:27:00,BHMBCCMKT01,10.76256499133449,12.574610455630957
2016-10-14 12:01:00,BHMBCCMKT01,10.776429809358753,13.223856700365815
2016-10-14 12:27:00,BHMBCCMKT01,10.738301559792028,12.353479636954443
2016-10-14 13:01:00,BHMBCCMKT01,10.710571923743501,13.078037230071846
2016-10-14 13:27:00,BHMBCCMKT01,10.696707105719238,13.18889650769631
2016-10-14 14:01:00,BHMBCCMKT01,10.630849220103986,11.838602132740643
2016-10-14 14:34:00,BHMBCCMKT01,10.60311958405546,11.358684821196348
2016-10-14 15:01:00,BHMBCCMKT01,10.592720970537261,11.389206589405205
2016-10-14 15:27:00,BHMBCCMKT01,10.558058925476603,11.163515745597888
2016-10-14 16:01:00,BHMBCCMKT01,10.478336221837088,10.871289068437534
2016-10-14 16:34:00,BHMBCCMKT01,10.464471403812825,11.332966279458606
2016-10-15 08:01:00,BHMBCCMKT01,10.18370883882149,10.531597596360086
2016-10-15 08:34:00,BHMBCCMKT01,10.21837088388215,10.757288440167404
2016-10-15 09:01:00,BHMBCCMKT01,10.266897746967071,11.24632580197331
2016-10-15 09:27:00,BHMBCCMKT01,10.350086655112651,11.28280600301975
2016-10-15 10:01:00,BHMBCCMKT01,10.533795493934143,11.831123691526122
2016-10-15 10:27:00,BHMBCCMKT01,10.592720970537261,11.856963833934017
2016-10-15 11:01:00,BHMBCCMKT01,10.731369150779896,12.093173135709725
2016-10-15 11:27:00,BHMBCCMKT01,10.82842287694974,12.135733370263909
2016-10-15 12:01:00,BHMBCCMKT01,10.956672443674178,13.770654380495253
2016-10-15 12:27:00,BHMBCCMKT01,11.029462738301559,13.802574556410889
2016-10-15 13:01:00,BHMBCCMKT01,11.150779896013866,13.388017605074802
2016-10-15 13:34:00,BHMBCCMKT01,11.220103986135182,13.886175017142318
2016-10-15 14:01:00,BHMBCCMKT01,11.35528596187175,13.009940854785157
2016-10-15 14:27:00,BHMBCCMKT01,11.417677642980935,12.394134794342868
2016-10-15 15:01:00,BHMBCCMKT01,11.532062391681109,12.268886104083418
2016-10-15 15:27:00,BHMBCCMKT01,11.483535528596187,12.037115226768362
2016-10-15 16:01:00,BHMBCCMKT01,11.428076256499134,11.755528608246554
2016-10-15 16:27:00,BHMBCCMKT01,11.362218370883882,11.51615768904682
2016-10-16 08:04:00,BHMBCCMKT01,10.166377816291162,11.786942114703209
2016-10-16 08:27:00,BHMBCCMKT01,10.166377816291162,11.576451354665245
2016-10-16 09:01:00,BHMBCCMKT01,10.190641247833621,11.797582173341755
2016-10-16 09:27:00,BHMBCCMKT01,10.197573656845753,11.800622190095627
2016-10-16 10:04:00,BHMBCCMKT01,10.197573656845753,12.736136679153255
2016-10-16 10:34:00,BHMBCCMKT01,10.194107452339688,11.76402038837903
2016-10-16 11:01:00,BHMBCCMKT01,10.194107452339688,12.699534877436658
2016-10-16 11:27:00,BHMBCCMKT01,10.194107452339688,12.793086326342422
2016-10-16 12:01:00,BHMBCCMKT01,10.225303292894282,14.034629168622974
2016-10-16 12:27:00,BHMBCCMKT01,10.363951473136915,14.352695988191224
2016-10-16 13:01:00,BHMBCCMKT01,10.454072790294628,14.134949721500687
2016-10-16 13:27:00,BHMBCCMKT01,10.506065857885615,13.514583635927595
2016-10-16 14:01:00,BHMBCCMKT01,10.589254766031196,13.515982043634374
2016-10-16 14:27:00,BHMBCCMKT01,10.623916811091854,13.098506676214573
2016-10-16 15:01:00,BHMBCCMKT01,10.665511265164644,12.473580565510673
2016-10-16 15:31:00,BHMBCCMKT01,10.641247833622185,12.252449746834163
2016-10-16 15:57:00,BHMBCCMKT01,10.599653379549393,
2016-10-16 16:31:00,BHMBCCMKT01,10.533795493934143,12.123471969356633
2016-10-17 08:01:00,BHMBCCMKT01,10.173310225303293,10.994794815758095
2016-10-17 08:27:00,BHMBCCMKT01,10.187175043327557,10.533117604737022
2016-10-17 09:01:00,BHMBCCMKT01,10.228769497400346,10.76184846529821
2016-10-17 09:27:00,BHMBCCMKT01,10.263431542461005,11.595623726992985
2016-10-17 10:04:00,BHMBCCMKT01,10.388214904679376,11.474935061864342
2016-10-17 10:31:00,BHMBCCMKT01,10.412478336221836,11.91825057169204
2016-10-17 11:04:00,BHMBCCMKT01,10.499133448873483,12.634498785682197
2016-10-17 11:31:00,BHMBCCMKT01,10.530329289428076,12.648178861074612
2016-10-17 12:04:00,BHMBCCMKT01,10.551126516464471,13.125056155865039
2016-10-17 12:31:00,BHMBCCMKT01,10.533795493934143,13.117456113980362
2016-10-17 12:57:00,BHMBCCMKT01,10.533795493934143,12.649698869451548
2016-10-17 13:31:00,BHMBCCMKT01,10.54419410745234,12.443768134544387
2016-10-17 14:04:00,BHMBCCMKT01,10.558058925476603,11.549415472334159
2016-10-17 14:31:00,BHMBCCMKT01,10.509532062391681,11.703544321755373
2016-10-17 14:57:00,BHMBCCMKT01,10.46100519930676,11.764121722270826
2016-10-17 15:31:00,BHMBCCMKT01,10.419410745233968,11.102715410520485
2016-10-17 15:57:00,BHMBCCMKT01,10.398613518197573,10.836328875768027
2016-10-17 16:28:00,BHMBCCMKT01,10.381282495667245,11.647304011808776
2016-10-18 08:01:00,BHMBCCMKT01,10.197573656845753,11.005434874396641
2016-10-18 08:28:00,BHMBCCMKT01,10.207972270363951,11.220485659565414
2016-10-18 09:01:00,BHMBCCMKT01,10.249566724436741,10.77096851555982
2016-10-18 09:28:00,BHMBCCMKT01,10.315424610051993,11.057115159212433
2016-10-18 10:01:00,BHMBCCMKT01,10.50259965337955,11.817443616133707
2016-10-18 10:28:00,BHMBCCMKT01,10.616984402079723,11.39984664804375
2016-10-18 11:01:00,BHMBCCMKT01,10.76256499133449,12.36411969559299
2016-10-18 11:27:00,BHMBCCMKT01,10.790294627383016,12.586770522646438
2016-10-18 12:01:00,BHMBCCMKT01,10.800693240901213,
2016-10-18 12:27:00,BHMBCCMKT01,10.776429809358753,13.574674633762427
2016-10-18 13:01:00,BHMBCCMKT01,10.821490467937608,13.126677498133768
2016-10-18 13:28:00,BHMBCCMKT01,10.78682842287695,12.760659480967806
2016-10-18 13:54:00,BHMBCCMKT01,10.783362218370884,12.548648712552906
2016-10-18 14:27:00,BHMBCCMKT01,10.693240901213171,
2016-10-18 15:01:00,BHMBCCMKT01,10.571923743500866,11.84784378367241
2016-10-18 15:27:00,BHMBCCMKT01,10.54419410745234,
2016-10-18 15:55:00,BHMBCCMKT01,10.516464471403813,11.355766405112632
2016-10-18 16:27:00,BHMBCCMKT01,10.429809358752166,11.317766195689256
2016-10-19 08:05:00,BHMBCCMKT01,10.169844020797226,11.203765567419126
2016-10-19 08:25:00,BHMBCCMKT01,10.176776429809358,10.739048339644183
2016-10-19 08:58:00,BHMBCCMKT01,10.204506065857885,11.218965651188476
2016-10-19 09:32:00,BHMBCCMKT01,10.263431542461005,11.034315033558409
2016-10-19 09:58:00,BHMBCCMKT01,10.363951473136915,11.28888603652749
2016-10-19 10:25:00,BHMBCCMKT01,10.467937608318891,11.802243532364356
2016-10-19 10:59:00,BHMBCCMKT01,10.540727902946275,11.541815430449486
2016-10-19 11:25:00,BHMBCCMKT01,10.613518197573656,12.041492850893933
2016-10-19 11:59:00,BHMBCCMKT01,10.627383015597921,12.690739095628793
2016-10-19 12:25:00,BHMBCCMKT01,10.592720970537261,
2016-10-19 12:58:00,BHMBCCMKT01,10.571923743500866,13.134176206126646
2016-10-19 13:25:00,BHMBCCMKT01,10.578856152512998,12.458968218313737
2016-10-19 13:58:00,BHMBCCMKT01,10.558058925476603,12.484929961391789
2016-10-19 14:32:00,BHMBCCMKT01,10.540727902946275,11.541815430449486
2016-10-19 14:58:00,BHMBCCMKT01,10.499133448873483,
2016-10-19 15:32:00,BHMBCCMKT01,10.440207972270365,10.854568976291247
2016-10-19 15:59:00,BHMBCCMKT01,10.405545927209705,11.096635377012745
2016-10-19 16:25:00,BHMBCCMKT01,10.381282495667245,11.296486078412167
2016-10-22 07:59:00,BHMBCCMKT01,10.197573656845753,11.27439529000071
2016-10-22 08:26:00,BHMBCCMKT01,10.204506065857885,10.458860128829155
2016-10-22 08:59:00,BHMBCCMKT01,10.249566724436741,11.12178644895643
2016-10-22 09:26:00,BHMBCCMKT01,10.322357019064125,11.270645936004268
2016-10-22 09:59:00,BHMBCCMKT01,10.450606585788561,11.326886245950867
2016-10-22 10:26:00,BHMBCCMKT01,10.540727902946275,11.834163708279991
2016-10-22 10:59:00,BHMBCCMKT01,10.68630849220104,12.424230960206181
2016-10-22 11:32:00,BHMBCCMKT01,10.82842287694974,12.135733370263909
2016-10-22 11:59:00,BHMBCCMKT01,10.90467937608319,12.636930799085293
2016-10-22 12:32:00,BHMBCCMKT01,11.123050259965337,13.843614782588137
2016-10-22 12:59:00,BHMBCCMKT01,11.244367417677642,13.89681507578086
2016-10-22 13:32:00,BHMBCCMKT01,11.317157712305026,
2016-10-22 13:59:00,BHMBCCMKT01,11.41421143847487,12.64988127045678
2016-10-22 14:39:00,BHMBCCMKT01,11.490467937608319,12.776872903655114
2016-10-22 14:59:00,BHMBCCMKT01,11.469670710571924,12.206444159958927
2016-10-22 15:26:00,BHMBCCMKT01,11.39688041594454,12.209605777382952
2016-10-22 15:59:00,BHMBCCMKT01,11.331022530329289,11.712968373692371
2016-10-22 16:26:00,BHMBCCMKT01,11.178509532062392,11.646088005107229
2016-10-23 07:59:00,BHMBCCMKT01,10.162911611785095,11.785422106326276
2016-10-23 08:26:00,BHMBCCMKT01,10.166377816291162,11.576451354665245
2016-10-23 08:59:00,BHMBCCMKT01,10.176776429809358,11.499153862003507
2016-10-23 09:26:00,BHMBCCMKT01,10.173310225303293,11.965391098155386
2016-10-23 09:59:00,BHMBCCMKT01,10.187175043327557,11.971471131663128
2016-10-23 10:26:00,BHMBCCMKT01,10.207972270363951,12.272939459755246
2016-10-23 10:59:00,BHMBCCMKT01,10.277296360485268,12.829566527388863
2016-10-23 11:26:00,BHMBCCMKT01,10.370883882149046,13.455303309227126
2016-10-23 11:59:00,BHMBCCMKT01,10.433275563258233,13.833481393408569
2016-10-23 12:26:00,BHMBCCMKT01,10.499133448873483,
2016-10-23 13:06:00,BHMBCCMKT01,10.606585788561524,15.020405268011254
2016-10-23 13:26:00,BHMBCCMKT01,10.665511265164644,14.484936716984574
2016-10-23 13:59:00,BHMBCCMKT01,10.74523396880416,14.087221458464928
2016-10-23 14:26:00,BHMBCCMKT01,10.783362218370884,13.168427061553585
2016-10-23 14:59:00,BHMBCCMKT01,10.759098786828423,13.157787002915038
2016-10-23 15:26:00,BHMBCCMKT01,10.74523396880416,12.85935869157679
2016-10-23 15:59:00,BHMBCCMKT01,10.620450606585788,12.453820456610515
2016-10-23 16:26:00,BHMBCCMKT01,10.51993067590988,12.4097402136794
2016-10-24 07:56:00,BHMBCCMKT01,10.162911611785095,10.732968306136444
2016-10-24 08:29:00,BHMBCCMKT01,10.190641247833621,10.745128373151921
2016-10-24 09:03:00,BHMBCCMKT01,10.214904679376083,11.223525676319284
2016-10-24 09:30:00,BHMBCCMKT01,10.253032928942808,11.59106370186218
2016-10-24 09:55:00,BHMBCCMKT01,10.30155979202773,10.969177607912151
2016-10-24 10:30:00,BHMBCCMKT01,10.395147313691508,11.477975078618211
2016-10-24 11:03:00,BHMBCCMKT01,10.474870017331023,11.980692515816532
2016-10-24 11:29:00,BHMBCCMKT01,10.537261698440208,12.008052666601364
2016-10-24 12:02:00,BHMBCCMKT01,10.599653379549393,12.93584551310416
2016-10-24 12:30:00,BHMBCCMKT01,10.66204506065858,13.52451435732357
2016-10-24 12:56:00,BHMBCCMKT01,10.68630849220104,13.184336482565504
2016-10-24 13:30:00,BHMBCCMKT01,10.720970537261698,12.73177932180604
2016-10-24 13:56:00,BHMBCCMKT01,10.759098786828423,12.105333202725205
2016-10-24 14:30:00,BHMBCCMKT01,10.74523396880416,11.982313858085263
2016-10-24 14:56:00,BHMBCCMKT01,10.724436741767764,12.090133118955857
2016-10-24 15:32:00,BHMBCCMKT01,10.724436741767764,11.446966907728736
2016-10-24 16:00:00,BHMBCCMKT01,10.665511265164644,10.953369520792027
2016-10-24 16:33:00,BHMBCCMKT01,10.606585788561524,10.892447585044469
2016-10-25 08:00:00,BHMBCCMKT01,10.187175043327557,10.533117604737022
2016-10-25 08:26:00,BHMBCCMKT01,10.190641247833621,10.745128373151921
2016-10-25 09:00:00,BHMBCCMKT01,10.2842287694974,11.604743777254596
2016-10-25 09:19:00,BHMBCCMKT01,10.329289428076256,11.27368595275814
2016-10-25 09:56:00,BHMBCCMKT01,10.447140381282496,10.857608993045119
2016-10-25 10:29:00,BHMBCCMKT01,10.599653379549393,11.392246606159073
2016-10-25 10:56:00,BHMBCCMKT01,10.700173310225303,11.611735815788496
2016-10-25 11:29:00,BHMBCCMKT01,10.8630849220104,12.408199938524106
2016-10-25 12:02:00,BHMBCCMKT01,11.0051993067591,13.581443737734379
2016-10-25 12:29:00,BHMBCCMKT01,11.050259965337954,13.8116946066725
2016-10-25 13:03:00,BHMBCCMKT01,11.147313691507799,12.53284062543278
